,components,username_folder_name,js_loc_in_each_js
2,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,17049.0
3,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,17049.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,5496.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,5496.0
2,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,5496.0
3,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,5496.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,12416.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,12416.0
0,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,22358.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,22358.0
2,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,22358.0
3,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,22358.0
4,d3-fetch___.image,2017-Purdue-UNAL-IronHack-ronaldsg20,22358.0
5,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,22358.0
6,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,22358.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
1,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
2,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
3,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
4,d3-timer___.interval,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
5,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
6,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
7,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
8,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
9,d3-shape_Arcs_.arc,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
10,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
11,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
12,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
13,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,66487.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,3961.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,3961.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,6363.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,6363.0
2,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,6363.0
3,d3-fetch___.image,2017-Purdue-UNAL-IronHack-ronaldsg20,6363.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,16764.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,16764.0
2,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,16764.0
3,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-ronaldsg20,16764.0
4,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,16764.0
0,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,23294.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,23294.0
2,d3-color___.lab,2017-Purdue-UNAL-IronHack-ronaldsg20,23294.0
0,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,2941.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,5038.0
1,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,5038.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,10167.0
1,d3-hierarchy___.tree,2017-Purdue-UNAL-IronHack-ronaldsg20,10167.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,10167.0
3,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,10167.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,61212.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,4189.0
1,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,4189.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,19393.0
1,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,19393.0
2,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,19393.0
3,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,19393.0
4,d3-transition___.active,2017-Purdue-UNAL-IronHack-ronaldsg20,19393.0
5,d3-selection_Selecting_.selector,2017-Purdue-UNAL-IronHack-ronaldsg20,19393.0
6,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,19393.0
7,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,19393.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,22391.0
1,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,22391.0
2,d3-selection_Handling_.event,2017-Purdue-UNAL-IronHack-ronaldsg20,22391.0
3,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,22391.0
4,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,22391.0
5,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,22391.0
6,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,22391.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,43784.0
1,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,43784.0
2,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,43784.0
3,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,43784.0
4,d3-fetch___.image,2017-Purdue-UNAL-IronHack-ronaldsg20,43784.0
5,d3-hierarchy___.tree,2017-Purdue-UNAL-IronHack-ronaldsg20,43784.0
6,d3-drag___.drag,2017-Purdue-UNAL-IronHack-ronaldsg20,43784.0
7,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,43784.0
8,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,43784.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,3254.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,3254.0
2,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,3254.0
3,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,3254.0
4,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,3254.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,2971.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,2971.0
2,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,2971.0
0,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,3677.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,3677.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,38172.0
1,d3-color___.lab,2017-Purdue-UNAL-IronHack-ronaldsg20,38172.0
2,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,38172.0
3,d3-collection_Objects_.entries,2017-Purdue-UNAL-IronHack-ronaldsg20,38172.0
4,d3-hierarchy___.tree,2017-Purdue-UNAL-IronHack-ronaldsg20,38172.0
5,d3-hierarchy___.cluster,2017-Purdue-UNAL-IronHack-ronaldsg20,38172.0
6,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,38172.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,6525.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,6525.0
2,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,6525.0
3,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,6525.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,63337.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,63337.0
2,d3-color___.lab,2017-Purdue-UNAL-IronHack-ronaldsg20,63337.0
3,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,63337.0
4,d3-fetch___.image,2017-Purdue-UNAL-IronHack-ronaldsg20,63337.0
5,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,63337.0
6,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,63337.0
7,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,63337.0
8,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,63337.0
9,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,63337.0
10,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,63337.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,3619.0
1,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,3619.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,13055.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,13055.0
2,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,13055.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,14598.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,14598.0
2,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,14598.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,9760.0
1,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,9760.0
2,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,9760.0
3,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,9760.0
4,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,9760.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,4423.0
1,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,4423.0
2,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,4423.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,42067.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,42067.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,42067.0
3,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,42067.0
4,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,42067.0
5,d3-selection_Handling_.event,2017-Purdue-UNAL-IronHack-ronaldsg20,42067.0
6,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,42067.0
7,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,42067.0
8,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,42067.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,12287.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,12287.0
2,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,12287.0
3,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,12287.0
4,d3-shape_Arcs_.arc,2017-Purdue-UNAL-IronHack-ronaldsg20,12287.0
5,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,12287.0
6,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,12287.0
7,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,12287.0
8,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,12287.0
0,d3-hierarchy___.tree,2017-Purdue-UNAL-IronHack-ronaldsg20,4198.0
0,d3-color___.hsl,2017-Purdue-UNAL-IronHack-ronaldsg20,22918.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,22918.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,22918.0
3,d3-color___.rgb,2017-Purdue-UNAL-IronHack-ronaldsg20,22918.0
4,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,22918.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,13800.0
1,d3-selection_Handling_.event,2017-Purdue-UNAL-IronHack-ronaldsg20,13800.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,13800.0
3,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,13800.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,8019.0
1,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,8019.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,3302.0
1,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,3302.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,3431.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,3431.0
2,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,3431.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,14274.0
1,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,14274.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,14274.0
3,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,14274.0
4,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,14274.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,5666.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,5666.0
0,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,7051.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,7051.0
2,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,7051.0
3,d3-selection_Handling_.event,2017-Purdue-UNAL-IronHack-ronaldsg20,7051.0
4,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,7051.0
5,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,7051.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,38235.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,38235.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,38235.0
3,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,38235.0
4,d3-selection_Handling_.event,2017-Purdue-UNAL-IronHack-ronaldsg20,38235.0
5,d3-hierarchy___.tree,2017-Purdue-UNAL-IronHack-ronaldsg20,38235.0
6,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,38235.0
7,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,38235.0
8,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,38235.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,32332.0
1,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,32332.0
2,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,32332.0
3,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,32332.0
4,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,32332.0
5,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,32332.0
6,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-ronaldsg20,32332.0
7,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,32332.0
8,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,32332.0
9,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,32332.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,4019.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,10934.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,10934.0
2,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,10934.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,11749.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,11749.0
2,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,11749.0
3,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,11749.0
0,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,29735.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,29735.0
2,d3-hierarchy___.tree,2017-Purdue-UNAL-IronHack-ronaldsg20,29735.0
3,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,29735.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,9890.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,9890.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,9890.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,9890.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,4383.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,4695.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,4695.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
2,d3-timer___.timer,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
3,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
4,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
5,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
6,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
7,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
8,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
9,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
10,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
11,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
12,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
13,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,53795.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,99171.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,22701.0
1,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,22701.0
2,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,22701.0
3,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,22701.0
4,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,22701.0
5,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,22701.0
6,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,22701.0
7,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,22701.0
8,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,22701.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,43277.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,43277.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,43277.0
3,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,43277.0
4,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,43277.0
5,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,43277.0
6,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-ronaldsg20,43277.0
7,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,43277.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,6100.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,6100.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,6100.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,3199.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,3199.0
2,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,3199.0
3,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,3199.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,26961.0
1,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,26961.0
2,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,26961.0
3,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,26961.0
4,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,26961.0
5,d3-hierarchy___.tree,2017-Purdue-UNAL-IronHack-ronaldsg20,26961.0
6,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,26961.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,2341.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,43041.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,43041.0
2,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,43041.0
3,d3-fetch___.image,2017-Purdue-UNAL-IronHack-ronaldsg20,43041.0
4,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,43041.0
5,d3-selection_Selecting_.selector,2017-Purdue-UNAL-IronHack-ronaldsg20,43041.0
6,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,43041.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,4048.0
1,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,4048.0
2,d3-fetch___.image,2017-Purdue-UNAL-IronHack-ronaldsg20,4048.0
3,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,4048.0
4,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,4048.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,17505.0
1,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,17505.0
2,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,17505.0
3,d3-hierarchy___.tree,2017-Purdue-UNAL-IronHack-ronaldsg20,17505.0
4,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,17505.0
5,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,17505.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,3302.0
1,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,3302.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,9439.0
1,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,9439.0
2,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,9439.0
3,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,9439.0
0,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,3103.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,3103.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,5971.0
1,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,5971.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,10600.0
1,d3-hierarchy___.tree,2017-Purdue-UNAL-IronHack-ronaldsg20,10600.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,10600.0
3,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,10600.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,2235.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,27945.0
1,d3-array_Search_.ascending,2017-Purdue-UNAL-IronHack-ronaldsg20,27945.0
2,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,27945.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,2416.0
0,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,24740.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,24740.0
2,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,24740.0
3,d3-selection_Handling_.event,2017-Purdue-UNAL-IronHack-ronaldsg20,24740.0
4,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,24740.0
5,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,24740.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,80488.0
1,d3-selection_Selecting_.selection,2017-Purdue-UNAL-IronHack-ronaldsg20,80488.0
2,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,80488.0
3,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,80488.0
4,d3-color___.lab,2017-Purdue-UNAL-IronHack-ronaldsg20,80488.0
5,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,80488.0
