,Group,variable,value
20158,0.0,Q7_Q7_4,2.0
20159,0.0,Q7_Q7_4,3.0
20160,0.0,Q8_Q8_1,5.0
20161,0.0,Q8_Q8_1,3.0
20162,0.0,Q8_Q8_1,4.0
20163,0.0,Q8_Q8_1,4.0
20164,0.0,Q8_Q8_1,3.0
20165,0.0,Q8_Q8_1,4.0
20166,0.0,Q8_Q8_1,4.0
20167,0.0,Q8_Q8_1,0.0
20168,0.0,Q8_Q8_1,4.0
20169,0.0,Q8_Q8_1,4.0
20170,0.0,Q8_Q8_1,3.0
20171,0.0,Q8_Q8_1,3.0
20172,0.0,Q8_Q8_1,5.0
20173,0.0,Q8_Q8_1,6.0
20174,0.0,Q8_Q8_1,5.0
20175,0.0,Q8_Q8_1,4.0
20176,0.0,Q8_Q8_1,3.0
20177,0.0,Q8_Q8_1,3.0
20178,0.0,Q8_Q8_1,4.0
20179,0.0,Q8_Q8_1,0.0
20180,0.0,Q8_Q8_1,3.0
20181,0.0,Q8_Q8_1,5.0
20182,0.0,Q8_Q8_1,2.0
20183,0.0,Q8_Q8_1,5.0
20184,0.0,Q8_Q8_1,5.0
20185,0.0,Q8_Q8_1,4.0
20186,0.0,Q8_Q8_1,5.0
20187,0.0,Q8_Q8_1,0.0
20188,0.0,Q8_Q8_1,0.0
20189,0.0,Q8_Q8_1,5.0
20190,0.0,Q8_Q8_1,4.0
20191,0.0,Q8_Q8_1,5.0
20192,0.0,Q8_Q8_1,4.0
20193,0.0,Q8_Q8_1,5.0
20194,0.0,Q8_Q8_1,4.0
20195,0.0,Q8_Q8_1,2.0
20196,0.0,Q8_Q8_1,4.0
20197,0.0,Q8_Q8_1,5.0
20198,0.0,Q8_Q8_1,5.0
20199,1.0,Q8_Q8_1,5.0
20200,1.0,Q8_Q8_1,0.0
20201,1.0,Q8_Q8_1,5.0
20202,1.0,Q8_Q8_1,3.0
20203,1.0,Q8_Q8_1,5.0
20204,1.0,Q8_Q8_1,6.0
20205,1.0,Q8_Q8_1,4.0
20206,1.0,Q8_Q8_1,5.0
20207,1.0,Q8_Q8_1,6.0
20208,1.0,Q8_Q8_1,3.0
20209,1.0,Q8_Q8_1,5.0
20210,1.0,Q8_Q8_1,5.0
20211,1.0,Q8_Q8_1,4.0
20212,1.0,Q8_Q8_1,6.0
20213,1.0,Q8_Q8_1,6.0
20214,1.0,Q8_Q8_1,6.0
20215,1.0,Q8_Q8_1,0.0
20216,1.0,Q8_Q8_1,5.0
20217,1.0,Q8_Q8_1,5.0
20218,1.0,Q8_Q8_1,6.0
20219,1.0,Q8_Q8_1,4.0
20220,1.0,Q8_Q8_1,4.0
20221,1.0,Q8_Q8_1,4.0
20222,1.0,Q8_Q8_1,3.0
20223,1.0,Q8_Q8_1,3.0
20224,1.0,Q8_Q8_1,5.0
20225,1.0,Q8_Q8_1,6.0
20226,1.0,Q8_Q8_1,5.0
20227,1.0,Q8_Q8_1,4.0
20228,1.0,Q8_Q8_1,6.0
20229,1.0,Q8_Q8_1,5.0
20230,1.0,Q8_Q8_1,3.0
20231,1.0,Q8_Q8_1,2.0
20232,1.0,Q8_Q8_1,5.0
20233,1.0,Q8_Q8_1,4.0
20234,1.0,Q8_Q8_1,6.0
20235,1.0,Q8_Q8_1,5.0
20236,1.0,Q8_Q8_1,0.0
20237,1.0,Q8_Q8_1,5.0
20238,1.0,Q8_Q8_1,5.0
20239,1.0,Q8_Q8_1,5.0
20240,1.0,Q8_Q8_1,3.0
20241,2.0,Q8_Q8_1,0.0
20242,2.0,Q8_Q8_1,4.0
20243,2.0,Q8_Q8_1,3.0
20244,2.0,Q8_Q8_1,5.0
20245,2.0,Q8_Q8_1,4.0
20246,2.0,Q8_Q8_1,2.0
20247,2.0,Q8_Q8_1,5.0
20248,2.0,Q8_Q8_1,2.0
20249,2.0,Q8_Q8_1,3.0
20250,2.0,Q8_Q8_1,5.0
20251,2.0,Q8_Q8_1,3.0
20252,2.0,Q8_Q8_1,4.0
20253,2.0,Q8_Q8_1,5.0
20254,2.0,Q8_Q8_1,5.0
20255,2.0,Q8_Q8_1,2.0
20256,2.0,Q8_Q8_1,4.0
20257,2.0,Q8_Q8_1,5.0
20258,2.0,Q8_Q8_1,5.0
20259,2.0,Q8_Q8_1,6.0
20260,2.0,Q8_Q8_1,2.0
20261,2.0,Q8_Q8_1,3.0
20262,2.0,Q8_Q8_1,5.0
20263,2.0,Q8_Q8_1,3.0
20264,2.0,Q8_Q8_1,4.0
20265,2.0,Q8_Q8_1,4.0
20266,2.0,Q8_Q8_1,4.0
20267,2.0,Q8_Q8_1,3.0
20268,2.0,Q8_Q8_1,5.0
20269,2.0,Q8_Q8_1,3.0
20270,2.0,Q8_Q8_1,6.0
20271,2.0,Q8_Q8_1,6.0
20272,2.0,Q8_Q8_1,4.0
20273,2.0,Q8_Q8_1,6.0
20274,2.0,Q8_Q8_1,5.0
20275,2.0,Q8_Q8_1,4.0
20276,2.0,Q8_Q8_1,3.0
20277,2.0,Q8_Q8_1,6.0
20278,2.0,Q8_Q8_1,3.0
20279,2.0,Q8_Q8_1,5.0
20280,2.0,Q8_Q8_1,5.0
20281,2.0,Q8_Q8_1,4.0
20282,2.0,Q8_Q8_1,4.0
20283,3.0,Q8_Q8_1,4.0
20284,3.0,Q8_Q8_1,5.0
20285,3.0,Q8_Q8_1,3.0
20286,3.0,Q8_Q8_1,5.0
20287,3.0,Q8_Q8_1,6.0
20288,3.0,Q8_Q8_1,4.0
20289,3.0,Q8_Q8_1,4.0
20290,3.0,Q8_Q8_1,2.0
20291,3.0,Q8_Q8_1,4.0
20292,3.0,Q8_Q8_1,5.0
20293,3.0,Q8_Q8_1,5.0
20294,3.0,Q8_Q8_1,4.0
20295,3.0,Q8_Q8_1,5.0
20296,3.0,Q8_Q8_1,3.0
20297,3.0,Q8_Q8_1,3.0
20298,3.0,Q8_Q8_1,3.0
20299,3.0,Q8_Q8_1,2.0
20300,3.0,Q8_Q8_1,5.0
20301,3.0,Q8_Q8_1,5.0
20302,3.0,Q8_Q8_1,4.0
20303,3.0,Q8_Q8_1,5.0
20304,3.0,Q8_Q8_1,2.0
20305,3.0,Q8_Q8_1,6.0
20306,3.0,Q8_Q8_1,4.0
20307,3.0,Q8_Q8_1,6.0
20308,3.0,Q8_Q8_1,6.0
20309,3.0,Q8_Q8_1,4.0
20310,3.0,Q8_Q8_1,5.0
20311,3.0,Q8_Q8_1,4.0
20312,3.0,Q8_Q8_1,5.0
20313,3.0,Q8_Q8_1,2.0
20314,3.0,Q8_Q8_1,6.0
20315,3.0,Q8_Q8_1,6.0
20316,3.0,Q8_Q8_1,4.0
20317,3.0,Q8_Q8_1,5.0
20318,3.0,Q8_Q8_1,5.0
20319,3.0,Q8_Q8_1,3.0
20320,3.0,Q8_Q8_1,5.0
20321,3.0,Q8_Q8_1,5.0
20322,3.0,Q8_Q8_1,1.0
20323,3.0,Q8_Q8_1,5.0
20324,0.0,Q8_Q8_1,4.0
20325,0.0,Q8_Q8_1,5.0
20326,0.0,Q8_Q8_1,4.0
20327,0.0,Q8_Q8_1,3.0
20328,0.0,Q8_Q8_2,5.0
20329,0.0,Q8_Q8_2,3.0
20330,0.0,Q8_Q8_2,5.0
20331,0.0,Q8_Q8_2,2.0
20332,0.0,Q8_Q8_2,3.0
20333,0.0,Q8_Q8_2,3.0
20334,0.0,Q8_Q8_2,3.0
20335,0.0,Q8_Q8_2,0.0
20336,0.0,Q8_Q8_2,2.0
20337,0.0,Q8_Q8_2,3.0
20338,0.0,Q8_Q8_2,4.0
20339,0.0,Q8_Q8_2,2.0
20340,0.0,Q8_Q8_2,5.0
20341,0.0,Q8_Q8_2,3.0
20342,0.0,Q8_Q8_2,4.0
20343,0.0,Q8_Q8_2,4.0
20344,0.0,Q8_Q8_2,3.0
20345,0.0,Q8_Q8_2,3.0
20346,0.0,Q8_Q8_2,3.0
20347,0.0,Q8_Q8_2,0.0
20348,0.0,Q8_Q8_2,4.0
20349,0.0,Q8_Q8_2,5.0
20350,0.0,Q8_Q8_2,2.0
20351,0.0,Q8_Q8_2,5.0
20352,0.0,Q8_Q8_2,5.0
20353,0.0,Q8_Q8_2,3.0
20354,0.0,Q8_Q8_2,5.0
20355,0.0,Q8_Q8_2,0.0
20356,0.0,Q8_Q8_2,0.0
20357,0.0,Q8_Q8_2,6.0
20358,0.0,Q8_Q8_2,3.0
20359,0.0,Q8_Q8_2,5.0
20360,0.0,Q8_Q8_2,4.0
20361,0.0,Q8_Q8_2,3.0
20362,0.0,Q8_Q8_2,4.0
20363,0.0,Q8_Q8_2,0.0
20364,0.0,Q8_Q8_2,4.0
20365,0.0,Q8_Q8_2,3.0
20366,0.0,Q8_Q8_2,5.0
20367,1.0,Q8_Q8_2,5.0
20368,1.0,Q8_Q8_2,0.0
20369,1.0,Q8_Q8_2,5.0
20370,1.0,Q8_Q8_2,3.0
20371,1.0,Q8_Q8_2,4.0
20372,1.0,Q8_Q8_2,5.0
20373,1.0,Q8_Q8_2,4.0
20374,1.0,Q8_Q8_2,4.0
20375,1.0,Q8_Q8_2,5.0
20376,1.0,Q8_Q8_2,5.0
20377,1.0,Q8_Q8_2,5.0
20378,1.0,Q8_Q8_2,5.0
20379,1.0,Q8_Q8_2,4.0
20380,1.0,Q8_Q8_2,5.0
20381,1.0,Q8_Q8_2,5.0
20382,1.0,Q8_Q8_2,5.0
20383,1.0,Q8_Q8_2,0.0
20384,1.0,Q8_Q8_2,5.0
20385,1.0,Q8_Q8_2,6.0
20386,1.0,Q8_Q8_2,6.0
20387,1.0,Q8_Q8_2,3.0
20388,1.0,Q8_Q8_2,5.0
20389,1.0,Q8_Q8_2,4.0
20390,1.0,Q8_Q8_2,3.0
20391,1.0,Q8_Q8_2,4.0
20392,1.0,Q8_Q8_2,4.0
20393,1.0,Q8_Q8_2,6.0
20394,1.0,Q8_Q8_2,6.0
20395,1.0,Q8_Q8_2,5.0
20396,1.0,Q8_Q8_2,3.0
20397,1.0,Q8_Q8_2,5.0
20398,1.0,Q8_Q8_2,3.0
20399,1.0,Q8_Q8_2,4.0
20400,1.0,Q8_Q8_2,5.0
20401,1.0,Q8_Q8_2,3.0
20402,1.0,Q8_Q8_2,5.0
20403,1.0,Q8_Q8_2,5.0
20404,1.0,Q8_Q8_2,1.0
20405,1.0,Q8_Q8_2,4.0
20406,1.0,Q8_Q8_2,4.0
20407,1.0,Q8_Q8_2,5.0
20408,1.0,Q8_Q8_2,3.0
20409,2.0,Q8_Q8_2,0.0
20410,2.0,Q8_Q8_2,5.0
20411,2.0,Q8_Q8_2,1.0
20412,2.0,Q8_Q8_2,4.0
20413,2.0,Q8_Q8_2,4.0
20414,2.0,Q8_Q8_2,3.0
20415,2.0,Q8_Q8_2,5.0
20416,2.0,Q8_Q8_2,2.0
20417,2.0,Q8_Q8_2,3.0
20418,2.0,Q8_Q8_2,5.0
20419,2.0,Q8_Q8_2,1.0
20420,2.0,Q8_Q8_2,5.0
20421,2.0,Q8_Q8_2,5.0
20422,2.0,Q8_Q8_2,4.0
20423,2.0,Q8_Q8_2,4.0
20424,2.0,Q8_Q8_2,3.0
20425,2.0,Q8_Q8_2,4.0
20426,2.0,Q8_Q8_2,2.0
20427,2.0,Q8_Q8_2,4.0
20428,2.0,Q8_Q8_2,2.0
20429,2.0,Q8_Q8_2,3.0
20430,2.0,Q8_Q8_2,4.0
20431,2.0,Q8_Q8_2,3.0
20432,2.0,Q8_Q8_2,4.0
20433,2.0,Q8_Q8_2,3.0
20434,2.0,Q8_Q8_2,4.0
20435,2.0,Q8_Q8_2,3.0
20436,2.0,Q8_Q8_2,6.0
20437,2.0,Q8_Q8_2,2.0
20438,2.0,Q8_Q8_2,5.0
20439,2.0,Q8_Q8_2,5.0
20440,2.0,Q8_Q8_2,3.0
20441,2.0,Q8_Q8_2,6.0
20442,2.0,Q8_Q8_2,4.0
20443,2.0,Q8_Q8_2,2.0
20444,2.0,Q8_Q8_2,3.0
20445,2.0,Q8_Q8_2,3.0
20446,2.0,Q8_Q8_2,3.0
20447,2.0,Q8_Q8_2,4.0
20448,2.0,Q8_Q8_2,5.0
20449,2.0,Q8_Q8_2,3.0
20450,2.0,Q8_Q8_2,4.0
20451,3.0,Q8_Q8_2,4.0
20452,3.0,Q8_Q8_2,4.0
20453,3.0,Q8_Q8_2,3.0
20454,3.0,Q8_Q8_2,6.0
20455,3.0,Q8_Q8_2,5.0
20456,3.0,Q8_Q8_2,4.0
20457,3.0,Q8_Q8_2,3.0
20458,3.0,Q8_Q8_2,0.0
20459,3.0,Q8_Q8_2,4.0
20460,3.0,Q8_Q8_2,5.0
20461,3.0,Q8_Q8_2,6.0
20462,3.0,Q8_Q8_2,2.0
20463,3.0,Q8_Q8_2,4.0
20464,3.0,Q8_Q8_2,5.0
20465,3.0,Q8_Q8_2,2.0
20466,3.0,Q8_Q8_2,3.0
20467,3.0,Q8_Q8_2,2.0
20468,3.0,Q8_Q8_2,5.0
20469,3.0,Q8_Q8_2,6.0
20470,3.0,Q8_Q8_2,3.0
20471,3.0,Q8_Q8_2,6.0
20472,3.0,Q8_Q8_2,3.0
20473,3.0,Q8_Q8_2,6.0
20474,3.0,Q8_Q8_2,4.0
20475,3.0,Q8_Q8_2,4.0
20476,3.0,Q8_Q8_2,6.0
20477,3.0,Q8_Q8_2,4.0
20478,3.0,Q8_Q8_2,6.0
20479,3.0,Q8_Q8_2,3.0
20480,3.0,Q8_Q8_2,5.0
20481,3.0,Q8_Q8_2,2.0
20482,3.0,Q8_Q8_2,6.0
20483,3.0,Q8_Q8_2,5.0
20484,3.0,Q8_Q8_2,4.0
20485,3.0,Q8_Q8_2,4.0
20486,3.0,Q8_Q8_2,5.0
20487,3.0,Q8_Q8_2,3.0
20488,3.0,Q8_Q8_2,5.0
20489,3.0,Q8_Q8_2,2.0
20490,3.0,Q8_Q8_2,1.0
20491,3.0,Q8_Q8_2,5.0
20492,0.0,Q8_Q8_2,4.0
20493,0.0,Q8_Q8_2,5.0
20494,0.0,Q8_Q8_2,3.0
20495,0.0,Q8_Q8_2,3.0
20496,0.0,Q10,3.0
20497,0.0,Q10,2.0
20498,0.0,Q10,2.0
20499,0.0,Q10,2.0
20500,0.0,Q10,1.0
20501,0.0,Q10,3.0
20502,0.0,Q10,2.0
20503,0.0,Q10,0.0
20504,0.0,Q10,2.0
20505,0.0,Q10,2.0
20506,0.0,Q10,2.0
20507,0.0,Q10,2.0
20508,0.0,Q10,1.0
20509,0.0,Q10,1.0
20510,0.0,Q10,2.0
20511,0.0,Q10,4.0
20512,0.0,Q10,2.0
20513,0.0,Q10,1.0
20514,0.0,Q10,2.0
20515,0.0,Q10,0.0
20516,0.0,Q10,2.0
20517,0.0,Q10,2.0
20518,0.0,Q10,2.0
20519,0.0,Q10,3.0
20520,0.0,Q10,2.0
20521,0.0,Q10,1.0
20522,0.0,Q10,2.0
20523,0.0,Q10,0.0
20524,0.0,Q10,0.0
20525,0.0,Q10,2.0
20526,0.0,Q10,2.0
20527,0.0,Q10,2.0
20528,0.0,Q10,2.0
20529,0.0,Q10,2.0
20530,0.0,Q10,2.0
20531,0.0,Q10,1.0
20532,0.0,Q10,0.0
20533,0.0,Q10,2.0
20534,0.0,Q10,2.0
20535,1.0,Q10,4.0
20536,1.0,Q10,0.0
20537,1.0,Q10,2.0
20538,1.0,Q10,1.0
20539,1.0,Q10,1.0
20540,1.0,Q10,4.0
20541,1.0,Q10,3.0
20542,1.0,Q10,3.0
20543,1.0,Q10,3.0
20544,1.0,Q10,2.0
20545,1.0,Q10,3.0
20546,1.0,Q10,2.0
20547,1.0,Q10,2.0
20548,1.0,Q10,4.0
20549,1.0,Q10,3.0
20550,1.0,Q10,3.0
20551,1.0,Q10,1.0
20552,1.0,Q10,2.0
20553,1.0,Q10,2.0
20554,1.0,Q10,0.0
20555,1.0,Q10,1.0
20556,1.0,Q10,2.0
20557,1.0,Q10,2.0
20558,1.0,Q10,2.0
20559,1.0,Q10,2.0
20560,1.0,Q10,2.0
20561,1.0,Q10,3.0
20562,1.0,Q10,2.0
20563,1.0,Q10,4.0
20564,1.0,Q10,2.0
20565,1.0,Q10,2.0
20566,1.0,Q10,1.0
20567,1.0,Q10,4.0
20568,1.0,Q10,2.0
20569,1.0,Q10,2.0
20570,1.0,Q10,2.0
20571,1.0,Q10,2.0
20572,1.0,Q10,0.0
20573,1.0,Q10,2.0
20574,1.0,Q10,2.0
20575,1.0,Q10,3.0
20576,1.0,Q10,2.0
20577,2.0,Q10,0.0
20578,2.0,Q10,1.0
20579,2.0,Q10,1.0
20580,2.0,Q10,3.0
20581,2.0,Q10,2.0
20582,2.0,Q10,1.0
20583,2.0,Q10,2.0
20584,2.0,Q10,2.0
20585,2.0,Q10,1.0
20586,2.0,Q10,2.0
20587,2.0,Q10,1.0
20588,2.0,Q10,4.0
20589,2.0,Q10,2.0
20590,2.0,Q10,2.0
20591,2.0,Q10,2.0
20592,2.0,Q10,2.0
20593,2.0,Q10,2.0
20594,2.0,Q10,2.0
20595,2.0,Q10,0.0
20596,2.0,Q10,2.0
20597,2.0,Q10,2.0
20598,2.0,Q10,2.0
20599,2.0,Q10,2.0
20600,2.0,Q10,2.0
20601,2.0,Q10,1.0
20602,2.0,Q10,1.0
20603,2.0,Q10,2.0
20604,2.0,Q10,1.0
20605,2.0,Q10,1.0
20606,2.0,Q10,2.0
20607,2.0,Q10,3.0
20608,2.0,Q10,2.0
20609,2.0,Q10,1.0
20610,2.0,Q10,2.0
20611,2.0,Q10,2.0
20612,2.0,Q10,1.0
20613,2.0,Q10,3.0
20614,2.0,Q10,2.0
20615,2.0,Q10,2.0
20616,2.0,Q10,3.0
20617,2.0,Q10,0.0
20618,2.0,Q10,0.0
20619,3.0,Q10,1.0
20620,3.0,Q10,3.0
20621,3.0,Q10,1.0
20622,3.0,Q10,2.0
20623,3.0,Q10,2.0
20624,3.0,Q10,1.0
20625,3.0,Q10,1.0
20626,3.0,Q10,1.0
20627,3.0,Q10,2.0
20628,3.0,Q10,3.0
20629,3.0,Q10,2.0
20630,3.0,Q10,1.0
20631,3.0,Q10,2.0
20632,3.0,Q10,2.0
20633,3.0,Q10,2.0
20634,3.0,Q10,2.0
20635,3.0,Q10,2.0
20636,3.0,Q10,4.0
20637,3.0,Q10,1.0
20638,3.0,Q10,2.0
20639,3.0,Q10,2.0
20640,3.0,Q10,2.0
20641,3.0,Q10,2.0
20642,3.0,Q10,1.0
20643,3.0,Q10,1.0
20644,3.0,Q10,2.0
20645,3.0,Q10,3.0
20646,3.0,Q10,2.0
20647,3.0,Q10,1.0
20648,3.0,Q10,2.0
20649,3.0,Q10,0.0
20650,3.0,Q10,2.0
20651,3.0,Q10,2.0
20652,3.0,Q10,3.0
20653,3.0,Q10,2.0
20654,3.0,Q10,2.0
20655,3.0,Q10,2.0
20656,3.0,Q10,2.0
20657,3.0,Q10,2.0
20658,3.0,Q10,3.0
20659,3.0,Q10,2.0
20660,0.0,Q10,2.0
20661,0.0,Q10,1.0
20662,0.0,Q10,2.0
20663,0.0,Q10,2.0
20664,0.0,Q11,1.0
20665,0.0,Q11,0.0
20666,0.0,Q11,2.0
20667,0.0,Q11,1.0
20668,0.0,Q11,4.0
20669,0.0,Q11,5.0
20670,0.0,Q11,3.0
20671,0.0,Q11,0.0
20672,0.0,Q11,0.0
20673,0.0,Q11,1.0
20674,0.0,Q11,0.0
20675,0.0,Q11,0.0
20676,0.0,Q11,0.0
20677,0.0,Q11,0.0
20678,0.0,Q11,2.0
20679,0.0,Q11,0.0
20680,0.0,Q11,9.0
20681,0.0,Q11,0.0
20682,0.0,Q11,0.0
20683,0.0,Q11,0.0
20684,0.0,Q11,0.0
20685,0.0,Q11,3.0
20686,0.0,Q11,4.0
20687,0.0,Q11,10.0
20688,0.0,Q11,0.0
20689,0.0,Q11,0.0
20690,0.0,Q11,6.0
20691,0.0,Q11,1.0
20692,0.0,Q11,0.0
20693,0.0,Q11,0.0
20694,0.0,Q11,6.0
20695,0.0,Q11,0.0
20696,0.0,Q11,5.0
20697,0.0,Q11,0.0
20698,0.0,Q11,0.0
20699,0.0,Q11,0.0
20700,0.0,Q11,0.0
20701,0.0,Q11,2.0
20702,0.0,Q11,1.0
20703,1.0,Q11,16.0
20704,1.0,Q11,0.0
20705,1.0,Q11,0.0
20706,1.0,Q11,0.0
20707,1.0,Q11,0.0
20708,1.0,Q11,15.0
20709,1.0,Q11,5.0
20710,1.0,Q11,10.0
20711,1.0,Q11,0.0
20712,1.0,Q11,0.0
20713,1.0,Q11,2.0
20714,1.0,Q11,6.0
20715,1.0,Q11,8.0
20716,1.0,Q11,3.0
20717,1.0,Q11,15.0
20718,1.0,Q11,15.0
20719,1.0,Q11,0.0
20720,1.0,Q11,0.0
20721,1.0,Q11,0.0
20722,1.0,Q11,0.0
20723,1.0,Q11,0.0
20724,1.0,Q11,5.0
20725,1.0,Q11,5.0
20726,1.0,Q11,6.0
20727,1.0,Q11,0.0
20728,1.0,Q11,0.0
20729,1.0,Q11,8.0
20730,1.0,Q11,0.0
20731,1.0,Q11,1.0
20732,1.0,Q11,0.0
20733,1.0,Q11,0.0
20734,1.0,Q11,0.0
20735,1.0,Q11,0.0
20736,1.0,Q11,0.0
20737,1.0,Q11,0.0
20738,1.0,Q11,0.0
20739,1.0,Q11,0.0
20740,1.0,Q11,0.0
20741,1.0,Q11,1.0
20742,1.0,Q11,0.0
20743,1.0,Q11,2.0
20744,1.0,Q11,0.0
20745,2.0,Q11,0.0
20746,2.0,Q11,0.0
20747,2.0,Q11,0.0
20748,2.0,Q11,0.0
20749,2.0,Q11,0.0
20750,2.0,Q11,0.0
20751,2.0,Q11,0.0
20752,2.0,Q11,0.0
20753,2.0,Q11,2.0
20754,2.0,Q11,0.0
20755,2.0,Q11,0.0
20756,2.0,Q11,8.0
20757,2.0,Q11,0.0
20758,2.0,Q11,5.0
20759,2.0,Q11,0.0
20760,2.0,Q11,2.0
20761,2.0,Q11,0.0
20762,2.0,Q11,0.0
20763,2.0,Q11,0.0
20764,2.0,Q11,0.0
20765,2.0,Q11,1.0
20766,2.0,Q11,0.0
20767,2.0,Q11,0.0
20768,2.0,Q11,0.0
20769,2.0,Q11,0.0
20770,2.0,Q11,2.0
20771,2.0,Q11,10.0
20772,2.0,Q11,5.0
20773,2.0,Q11,2.0
20774,2.0,Q11,0.0
20775,2.0,Q11,0.0
20776,2.0,Q11,1.0
20777,2.0,Q11,0.0
20778,2.0,Q11,0.0
20779,2.0,Q11,0.0
20780,2.0,Q11,6.0
20781,2.0,Q11,0.0
20782,2.0,Q11,2.0
20783,2.0,Q11,0.0
20784,2.0,Q11,0.0
20785,2.0,Q11,0.0
20786,2.0,Q11,0.0
20787,3.0,Q11,0.0
20788,3.0,Q11,0.0
20789,3.0,Q11,0.0
20790,3.0,Q11,10.0
20791,3.0,Q11,4.0
20792,3.0,Q11,0.0
20793,3.0,Q11,0.0
20794,3.0,Q11,1.0
20795,3.0,Q11,0.0
20796,3.0,Q11,1.0
20797,3.0,Q11,0.0
20798,3.0,Q11,0.0
20799,3.0,Q11,2.0
20800,3.0,Q11,0.0
20801,3.0,Q11,0.0
20802,3.0,Q11,5.0
20803,3.0,Q11,0.0
20804,3.0,Q11,8.0
20805,3.0,Q11,0.0
20806,3.0,Q11,1.0
20807,3.0,Q11,2.0
20808,3.0,Q11,0.0
20809,3.0,Q11,0.0
20810,3.0,Q11,0.0
20811,3.0,Q11,0.0
20812,3.0,Q11,0.0
20813,3.0,Q11,1.0
20814,3.0,Q11,1.0
20815,3.0,Q11,0.0
20816,3.0,Q11,0.0
20817,3.0,Q11,0.0
20818,3.0,Q11,0.0
20819,3.0,Q11,3.0
20820,3.0,Q11,0.0
20821,3.0,Q11,0.0
20822,3.0,Q11,0.0
20823,3.0,Q11,10.0
20824,3.0,Q11,0.0
20825,3.0,Q11,0.0
20826,3.0,Q11,2.0
20827,3.0,Q11,5.0
20828,0.0,Q11,2.0
20829,0.0,Q11,0.0
20830,0.0,Q11,0.0
20831,0.0,Q11,1.0
20832,0.0,Q12,0.0
20833,0.0,Q12,0.0
20834,0.0,Q12,1.0
20835,0.0,Q12,3.0
20836,0.0,Q12,2.0
20837,0.0,Q12,2.0
20838,0.0,Q12,0.0
20839,0.0,Q12,0.0
20840,0.0,Q12,1.0
20841,0.0,Q12,0.0
20842,0.0,Q12,3.0
20843,0.0,Q12,0.0
20844,0.0,Q12,0.0
20845,0.0,Q12,1.0
20846,0.0,Q12,2.0
20847,0.0,Q12,0.0
20848,0.0,Q12,10.0
20849,0.0,Q12,2.0
20850,0.0,Q12,0.0
20851,0.0,Q12,0.0
20852,0.0,Q12,0.0
20853,0.0,Q12,2.0
20854,0.0,Q12,4.0
20855,0.0,Q12,0.0
20856,0.0,Q12,2.0
20857,0.0,Q12,0.0
20858,0.0,Q12,2.0
20859,0.0,Q12,1.0
20860,0.0,Q12,0.0
20861,0.0,Q12,0.0
20862,0.0,Q12,2.0
20863,0.0,Q12,0.0
20864,0.0,Q12,5.0
20865,0.0,Q12,0.0
20866,0.0,Q12,0.0
20867,0.0,Q12,0.0
20868,0.0,Q12,0.0
20869,0.0,Q12,2.0
20870,0.0,Q12,3.0
20871,1.0,Q12,6.0
20872,1.0,Q12,0.0
20873,1.0,Q12,0.0
20874,1.0,Q12,0.0
20875,1.0,Q12,0.0
20876,1.0,Q12,3.0
20877,1.0,Q12,0.0
20878,1.0,Q12,10.0
20879,1.0,Q12,0.0
20880,1.0,Q12,0.0
20881,1.0,Q12,1.0
20882,1.0,Q12,2.0
20883,1.0,Q12,8.0
20884,1.0,Q12,1.0
20885,1.0,Q12,0.0
20886,1.0,Q12,0.0
20887,1.0,Q12,0.0
20888,1.0,Q12,0.0
20889,1.0,Q12,2.0
20890,1.0,Q12,0.0
20891,1.0,Q12,0.0
20892,1.0,Q12,5.0
20893,1.0,Q12,4.0
20894,1.0,Q12,6.0
20895,1.0,Q12,0.0
20896,1.0,Q12,0.0
20897,1.0,Q12,3.0
20898,1.0,Q12,0.0
20899,1.0,Q12,0.0
20900,1.0,Q12,0.0
20901,1.0,Q12,0.0
20902,1.0,Q12,0.0
20903,1.0,Q12,4.0
20904,1.0,Q12,0.0
20905,1.0,Q12,0.0
20906,1.0,Q12,0.0
20907,1.0,Q12,0.0
20908,1.0,Q12,0.0
20909,1.0,Q12,1.0
20910,1.0,Q12,0.0
20911,1.0,Q12,10.0
20912,1.0,Q12,0.0
20913,2.0,Q12,0.0
20914,2.0,Q12,0.0
20915,2.0,Q12,0.0
20916,2.0,Q12,4.0
20917,2.0,Q12,0.0
20918,2.0,Q12,0.0
20919,2.0,Q12,0.0
20920,2.0,Q12,0.0
20921,2.0,Q12,2.0
20922,2.0,Q12,0.0
20923,2.0,Q12,0.0
20924,2.0,Q12,8.0
20925,2.0,Q12,0.0
20926,2.0,Q12,0.0
20927,2.0,Q12,0.0
20928,2.0,Q12,0.0
20929,2.0,Q12,0.0
20930,2.0,Q12,1.0
20931,2.0,Q12,0.0
20932,2.0,Q12,0.0
20933,2.0,Q12,1.0
20934,2.0,Q12,0.0
20935,2.0,Q12,1.0
20936,2.0,Q12,0.0
20937,2.0,Q12,0.0
20938,2.0,Q12,1.0
20939,2.0,Q12,0.0
20940,2.0,Q12,5.0
20941,2.0,Q12,2.0
20942,2.0,Q12,0.0
20943,2.0,Q12,0.0
20944,2.0,Q12,1.0
20945,2.0,Q12,0.0
20946,2.0,Q12,0.0
20947,2.0,Q12,0.0
20948,2.0,Q12,3.0
20949,2.0,Q12,0.0
20950,2.0,Q12,0.0
20951,2.0,Q12,0.0
20952,2.0,Q12,0.0
20953,2.0,Q12,0.0
20954,2.0,Q12,0.0
